P_Organization_Code,P_Origin_Site,P_Order_Delivery_Type,P_Item_Id2,P_Item_Line_Id,P_Required_Quantity,P_Reserved_Quantity,P_Concept,P_Ship_Node,P_Reservation_Id
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201594_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201595_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201596_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201597_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201598_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201599_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201600_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201601_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201602_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201603_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201604_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201605_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201606_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201607_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201608_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201609_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201610_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201611_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201612_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201613_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201614_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201615_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201616_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201617_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201618_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201619_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201620_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201621_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201622_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201623_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201624_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201625_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201626_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201627_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201628_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201629_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201630_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201631_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201632_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201633_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201634_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201635_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201636_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201637_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201638_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201639_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201640_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201641_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201642_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201643_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201644_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201645_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201646_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201647_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201648_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201649_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201650_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201651_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201652_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201653_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201654_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201655_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201656_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201657_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201658_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201659_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201660_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201661_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201662_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201663_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201664_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201665_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201666_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201667_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201668_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201669_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201670_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201671_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201672_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201673_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201674_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201675_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201676_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201677_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201678_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201679_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201680_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201681_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201682_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201683_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201684_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201685_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201686_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201687_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201688_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201689_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201690_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201691_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201692_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201693_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201694_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201695_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201696_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201697_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201698_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201699_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201700_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201701_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201702_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201703_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201704_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201705_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201706_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201707_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201708_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201709_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201710_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201711_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201712_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201713_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201714_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201715_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201716_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201717_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201718_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201719_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201720_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201721_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201722_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201723_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201724_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201725_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201726_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201727_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201728_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201729_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201730_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201731_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201732_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201733_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201734_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201735_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201736_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201737_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201738_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201739_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201740_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201741_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201742_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201743_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201744_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201745_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201746_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201747_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201748_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201749_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201750_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201751_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201752_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201753_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201754_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201755_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201756_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201757_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201758_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201759_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201760_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201761_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201762_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201763_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201764_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201765_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201766_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201767_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201768_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201769_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201770_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201771_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201772_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201773_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201774_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201775_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201776_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201777_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201778_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201779_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201780_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201781_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201782_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201783_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201784_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201785_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201786_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201787_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201788_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201789_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201790_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201791_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201792_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201793_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201794_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201795_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201796_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201797_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201798_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201799_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201800_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201801_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201802_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201803_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201804_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201805_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201806_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201807_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201808_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201809_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201810_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201811_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201812_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201813_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201814_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201815_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201816_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201817_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201818_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201819_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201820_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201821_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201822_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201823_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201824_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201825_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201826_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201827_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201828_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201829_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201830_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201831_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201832_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201833_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201834_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201835_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201836_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201837_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201838_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201839_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201840_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201841_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201842_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201843_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201844_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201845_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201846_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201847_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201848_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201849_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201850_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201851_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201852_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201853_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201854_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201855_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201856_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201857_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201858_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201859_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201860_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201861_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201862_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201863_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201864_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201865_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201866_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201867_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201868_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201869_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201870_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201871_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201872_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201873_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201874_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201875_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201876_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201877_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201878_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201879_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201880_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201881_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201882_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201883_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201884_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201885_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201886_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201887_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201888_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201889_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201890_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201891_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201892_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201893_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201894_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201895_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201896_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201897_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201898_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201899_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201900_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201901_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201902_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201903_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201904_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201905_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201906_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201907_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201908_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201909_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201910_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201911_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201912_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201913_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201914_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201915_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201916_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201917_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201918_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201919_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201920_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201921_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201922_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201923_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201924_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201925_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201926_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201927_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201928_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201929_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201930_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201931_00
LMG_UAE,21,CC,154563089,1,1,0,1,21006,AE_21006555201420201932_00
